id,item_group_id,title,description,link,image_link,image_link 2,image_link 3,image_link 4,image_link 5,image_link 6,image_link 7,image_link 8,image_link 9,image_link 10,price,availability,condition,google_product_category,product_type,additional_image_link,sale_price,brand,gender,age_group,size,size_type,shipping,custom_label_0,adwords_redirect,variant_names,variant_values
Product_14,Product_14,Card Envelope Wallet,"Explore Ankara with this card holder. With its simple classic design with a beautiful pop of printed fabric detail/

Great for use on the go for compact storage for your ID cards, notes and roll up your ear- phones. This closing design gives extra security with a closing detail .
The envelope design matches the sleeve and combine together to create a Duo Set!

Embrace the patterns, and pick your fabric detail for a holder that could match your sleeve.

Dimensions: 

13.5 cm (w) x 8.5 cm (h)",https://www.bijoucreates.co.uk/product-page/card-envelope-wallet,https://i.etsystatic.com/22032131/r/il/78de82/2409067767/il_fullxfull.2409067767_659n.jpg,https://i.etsystatic.com/22032131/r/il/5acbc5/2361466232/il_fullxfull.2361466232_5ggn.jpg,https://i.etsystatic.com/22032131/r/il/641f27/2758203424/il_fullxfull.2758203424_b5ay.jpg,https://i.etsystatic.com/22032131/r/il/0cdb9a/2805960421/il_fullxfull.2805960421_scr9.jpg,https://i.etsystatic.com/22032131/r/il/cf581e/2758269502/il_fullxfull.2758269502_mz5l.jpg,https://i.etsystatic.com/22032131/r/il/fe0562/2409067545/il_fullxfull.2409067545_3p4l.jpg,https://i.etsystatic.com/22032131/r/il/6c1ee5/2805981171/il_fullxfull.2805981171_n80l.jpg,https://i.etsystatic.com/22032131/r/il/5d7d93/2758284020/il_fullxfull.2758284020_d2uc.jpg,https://i.etsystatic.com/22032131/r/il/740e36/2805957329/il_fullxfull.2805957329_9orp.jpg,https://i.etsystatic.com/22032131/r/il/37b0f8/2758280018/il_fullxfull.2758280018_pjs8.jpg,10,In Stock,New,,,,,BijouCREATES,,,,,,"this is my return and refund policy Delivery Customs and import taxes Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs. Returns &amp; exchanges I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 30 days of delivery I don't accept cancellations But please contact me if you have any problems with your order. The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons) Conditions of return Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.",,Secondary colour,"Multimix;Turquoise;monochromatic vibes;Brown Cross;Violet Floral Ankara,"
Product_16,Product_16,Everyday Print Mask,"Tough times never last But Tough people do.
 
Get ready to brace the world with our Ankara print masks. Designed with cotton wax print/ Ankara fabric to be breathable. This mask features an internal pocket which allow you to insert filter paper inside mask for another layer of added protection. Each Mask comes with one piece of filter paper included.
Choose from our two design options,
Option 1 for the bold, fun, full Ankara print mask,
Option 2 for a more minimalist appearance with an Ankara detail
 
PRODUCT INFO
 
These masks are made to a standard size, but it is possible for me to slightly adjust masks to make them slightly larger or smaller on request. These masks come with adjustable straps to allow users to have maximum comfortability. size: Width (ear to ear) 20 cm // 7.9"" Height (nose to chin) 13 cm // 5.1""
 
SOCIALS
 
Thank you so much for all the support and growth in my brand__ To see behind the scenes, watch and discover the design and making of my items and learn more about BijouCREATES you can find @BijouCREATES on Instagram and Facebook. Here you can be part of my journey as a young independent designer. I would love for you to follow and support me on my adventure of growing my small business. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!",https://www.bijoucreates.co.uk/product-page/face-mask-african-print-ankara-kente-fabric,https://www.bijoucreates.co.uk/product-page/face-mask-african-print-ankara-kente-fabric,https://www.bijoucreates.co.uk/product-page/face-mask-african-print-ankara-kente-fabric,https://www.bijoucreates.co.uk/product-page/face-mask-african-print-ankara-kente-fabric,https://www.bijoucreates.co.uk/product-page/face-mask-african-print-ankara-kente-fabric,https://www.bijoucreates.co.uk/product-page/face-mask-african-print-ankara-kente-fabric,,,,,,5,In Stock,New,,,,,BijouCREATES,,,,,,"<p>Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Secondary colour,"Violet Floral Ankara,;Brown Cross;monochromatic vibes;Red weave ankara;Turquoise"
Product_17,Product_17,Satin face masks,"Explore BijouCREATES luxury handmade face masks, with a beautiful Hand-stitched appliqué detail.  

The satin fabric has a great soft feel against the skin.Its breathable and lightweight to wear throughout the day. 
This beautiful hand-stitched detail makes this mask a beautiful gift and perfect for a special occasion .  Look for a face masks with a special pop to wear from the day to night, be sure to make a statement look. 

All Masks in include one piece of filter paper and a malleable metal nose plate.

Please feel free to message me for any enquires regarding products!",https://www.bijoucreates.co.uk/product-page/satin-face-masks, https://www.bijoucreates.co.uk/product-page/satin-face-masks,https://i.etsystatic.com/22032131/r/il/9724a1/2753391934/il_fullxfull.2753391934_74rs.jpg,https://i.etsystatic.com/22032131/r/il/c74edf/2726444184/il_fullxfull.2726444184_eck5.jpg,https://i.etsystatic.com/22032131/r/il/0e5e0c/2774138307/il_fullxfull.2774138307_6gf9.jpg,https://i.etsystatic.com/22032131/r/il/bb55a4/2774147607/il_fullxfull.2774147607_s2g9.jpg,https://i.etsystatic.com/22032131/r/il/33b4d2/2774153515/il_fullxfull.2774153515_g27c.jpg,,,,,5,In Stock,New,,,,,BijouCREATES,,,,,,"<p>Delivery Customs and import taxes</p>

<p>Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs.</p>

<p>Returns &amp; exchanges</p>

<p>I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 28&nbsp;days of delivery I don't accept cancellations But please contact me if you have any problems with your order.</p>

<p>The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons)</p>

<p>Conditions of return</p>

<p>Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.</p>
",,Primary colour,Black;Gold;Rose Pink;Deep Purple;Lilac;Champagne;Toffee;Maroon Chocolate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deep Purple
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lilac
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Champagne
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose Pink
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Champagne
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maroon Chocolate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lilac
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toffee
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose Pink
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maroon Chocolate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toffee
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deep Purple
Product_20,Product_20,Face Mask Duo  100% Cotton,"Explore BijouCREATES_ Face masks!
 
Get ready to brace the world with our extended range of face masks! These options feature beautiful West African print fabrics There is an internal pocket which allows for filter paper to be inserted inside for another layer of protection. With our 100% Cotton mask, this is our most breathable design yet! With an excellent facial fit get a perfect feel with the adjustable nose plate and elastic straps to really make your mask secure and comfortable to wear throughout the day. With our double pack, get two so you always have one available to switch ours. Our beautiful fabric is authentic wax African print fabric, these vibrant designs integrate wonderfully into everyday attire, and also add a pop for a more special feel. These masks come with a black cotton internal lining which is great for any of our ladies worried about staining the inside, or the colours wearing over time!
 
PRODUCT INFO These masks are made to a standard size, but it is possible for me to slightly adjust masks to make them slightly larger or smaller on request. These masks come with adjustable straps to allow users to have maximum comfortability.
size: Width (ear to ear) 20 cm // 7.9"" Height (nose to chin) 13 cm // 5.1""
 
SOCIALS
 
Thank you so much for all the support and growth in my brand__
To see behind the scenes, watch and discover the design and making of my items and learn more about BijouCREATES you can find @BijouCREATRS on Instagram and Facebook. Here you can be part of my journey as a young independent designer. I would love for you to follow and support me on my adventure of growing my small business. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories! Pack includes two printed face masks with nose plate, 2 pieces of filter paper and replacement adhesive nose strip!",https://www.bijoucreates.co.uk/product-page/face-mask-100-cotton-pack-of-2,https://www.bijoucreates.co.uk/product-page/face-mask-100-cotton-pack-of-2,https://www.bijoucreates.co.uk/product-page/face-mask-100-cotton-pack-of-2,https://www.bijoucreates.co.uk/product-page/face-mask-100-cotton-pack-of-2,https://www.bijoucreates.co.uk/product-page/face-mask-100-cotton-pack-of-2,,,,,,,10,In Stock,New,,,,,BijouCREATES,,,,,,"this is my return and refund policy Delivery Customs and import taxes Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs. Returns &amp; exchanges I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 30 days of delivery I don't accept cancellations But please contact me if you have any problems with your order. The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons) Conditions of return Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.",,,
Product_24,Product_24,Card Holder,"Explore Ankara and Beautiful print fabrics with this card holder. Select from one of our two sleek designs, with delicate Ankara detail, and internal lining for a minimalist look. A professional wallet with a pop of African print fabric !

Our vegan leather has strong protective surface but is still soft to the touch, waterproof and great to protect your personal items.
Embrace the Vibrant prints,  pick your fabric detail, And your designs option (Option 1 or 2) for a holder that is tailored to your personality.

Add  initials to the corner of the Wallet to really make this item your own! They also make Fantastic Gifts!
All our products are ethically made they use vegan leather and authentic African wax print fabrics 
Included with a beautiful set of Sierra Leonian post cards.

Dimensions:

11 cm(w) x 10.5cm (h)",https://www.bijoucreates.co.uk/product-page/card-holder,https://i.etsystatic.com/22032131/r/il/efbb0f/2863694937/il_fullxfull.2863694937_j8jv.jpg,https://i.etsystatic.com/22032131/r/il/94e444/2789929289/il_fullxfull.2789929289_6zo6.jpg,https://i.etsystatic.com/22032131/r/il/87a06a/2742223452/il_fullxfull.2742223452_8er2.jpg,https://i.etsystatic.com/22032131/r/il/acd5eb/2789928875/il_fullxfull.2789928875_n7to.jpg,https://i.etsystatic.com/22032131/r/il/0e6563/2790104027/il_fullxfull.2790104027_s23v.jpg,https://i.etsystatic.com/22032131/r/il/baed44/2742224024/il_fullxfull.2742224024_2mdv.jpg,https://i.etsystatic.com/22032131/r/il/dcc1a0/2624597608/il_fullxfull.2624597608_8akn.jpg,https://i.etsystatic.com/22032131/r/il/d680bd/2863723387/il_fullxfull.2863723387_cfn7.jpg,https://i.etsystatic.com/22032131/r/il/0f83ec/3704576630/il_fullxfull.3704576630_n6c7.jpg,https://i.etsystatic.com/22032131/r/il/eeece8/3752164527/il_fullxfull.3752164527_hs43.jpg,10,In Stock,New,,,,,BijouCREATES,,,,,,"this is my return and refund policy Delivery Customs and import taxes Buyers are responsible for any customs and import taxes that may apply. Sellers aren't responsible for delays due to customs. Returns &amp; exchanges I gladly accept returns and exchanges Just contact me within: 14 days of delivery Dispatch returns back to me within: 30 days of delivery I don't accept cancellations But please contact me if you have any problems with your order. The following items can't be returned or exchanged Because of the nature of these items, unless they arrive damaged or defective, I can't accept returns for: Custom or personalised orders Perishable products (like food or flowers) Digital downloads Intimate items (for health/hygiene reasons) Conditions of return Buyers are responsible for return postage costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.",,Secondary colour,Kente;Turquoise;Red;Burgundy;Black and white;Multimix
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Turquoise
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Kente
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Red
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Red
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Turquoise
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Black and white
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Black and white
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Turquoise
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Red
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Kente
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Turquoise
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Multimix
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Multimix
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Multimix
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Kente
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Kente
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Black and white
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Burgundy
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Multimix
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Red
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Burgundy
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Burgundy
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Black and white
,,,,,,,,,,,,,,,,,,,,,,BijouCREATES,,,,,,,,,Burgundy
product_ab6c862f-fa4a-40c0-d264-4b8e65383319,product_ab6c862f-fa4a-40c0-d264-4b8e65383319,Print Face Masks,"Get ready to brace the world with our extended range of face masks!  These options feature beautiful West African print fabrics which give a more firm shape to the face than the soft cotton Ankara option.

Similar to our Ankara masks this mask design features a snug fit around the face to shape for a perfect fit. There is an internal pocket which allows for filter paper to be inserted inside for another layer of protection.
These masks all have a black interior lining with a silky feel that is great against the skin to wear everyday and luxury comfort. 

These masks include usage instruction but can be machine washed on low heat to be used multiple times for reusable sustainable safety

PRODUCT INFO

These masks are made to a standard size but it is possible for me to slightly adjust masks to make them slightly large or smaller on request. These masks come with adjusable straps to allow users to have maximum comfortability. 

size: Width (ear to ear) 20 cm // 7.9""
Height (nose to chin) 13 cm // 5.1""



POSTAGE

Free first Class Royal Mail shipping with this item. No tracking available with standard / free delivery Profile. 
Upgrade shipping option for tracking options 

SOCIALS

Thank you so much for all the support and growth in my brand✨✨

To see behind the scenes, watch and discover the design and making of my items and learn more about BijouCREATES you can find @BijouCREATRS on Instagram and Facebook. Here you can be part of my journey as a young independent designer. I would love for you to follow and support me on my adventure of growing my small business. 

I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!",https://www.bijoucreates.co.uk/product-page/print-face-masks,https://i.etsystatic.com/22032131/r/il/154324/2422128185/il_fullxfull.2422128185_pbz5.jpg,https://i.etsystatic.com/22032131/r/il/ad597f/2422145235/il_fullxfull.2422145235_h860.jpg,https://i.etsystatic.com/22032131/r/il/f7d22f/2374520432/il_fullxfull.2374520432_ac55.jpg,https://i.etsystatic.com/22032131/r/il/69bcaf/2422128615/il_fullxfull.2422128615_qu5k.jpg,https://i.etsystatic.com/22032131/r/il/80d7c5/2374520840/il_fullxfull.2374520840_8fix.jpg,https://i.etsystatic.com/22032131/r/il/1ecf93/2422128911/il_fullxfull.2422128911_gol0.jpg,https://i.etsystatic.com/22032131/r/il/d53230/2821053434/il_fullxfull.2821053434_60k1.jpg,https://i.etsystatic.com/22032131/r/il/c774f4/3054020368/il_fullxfull.3054020368_81u0.jpg,https://i.etsystatic.com/22032131/r/il/92e19d/3101752285/il_fullxfull.3101752285_8a7d.jpg,https://i.etsystatic.com/22032131/r/il/20dc30/3174405991/il_fullxfull.3174405991_sk12.jpg,5,In Stock,New,,,,,BijouCREATES,,,,,,,,Print,Pink floral Burst;African Discs;Gold &Rouge Floral;Blue & Black Floral;Golden Floral;Blue Turquoise
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Turquoise
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pink floral Burst
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue & Black Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Turquoise
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,African Discs
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue & Black Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pink floral Burst
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Turquoise
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold &Rouge Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold &Rouge Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pink floral Burst
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,African Discs
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold &Rouge Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue & Black Floral
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,African Discs
product_89cf3b73-338f-0d69-05d2-6bac89f0f54d,product_89cf3b73-338f-0d69-05d2-6bac89f0f54d,Luxury Print Mask,"Better Days are on their way! 
Get ready to brace the world with our extended range of face masks!  These options feature beautiful West African print fabrics which give a firm shape to the face, with two design options. One with the full print coverage and another with a more stylist look.

Similar to our Ankara masks this mask design features a snug fit around the face to shape for a perfect fit. There is an internal pocket which allows for filter paper to be inserted inside for another layer of protection.
These masks all have a black interior lining with a silky feel that is great against the skin to wear everyday and luxury comfort. 

To order please chose the print design you would like from our options below, and select design option.
Secondly please select whether you would like  filter paper to be included and its ready to go! If a DUO pack is selected it will include both designs for selected print.

These masks include usage instruction but can be machine washed on low heat to be used multiple times for reusable sustainable safety

PRODUCT INFO

These masks are made to a standard size but it is possible for me to slightly adjust masks  to make them slightly large or smaller on request.  These masks come with adjusable straps to allow users to have maximum comfortability.  

size: Width (ear to ear) 20 cm  // 7.9""
         Height (nose to chin)  13 cm  // 5.1""


SOCIALS

Thank you so much for all the support and growth in my brand✨✨
To see behind the scenes, watch and discover the design and making of my items and learn more about BijouCREATES you can find @BijouCREATRS on Instagram and Facebook. Here you can be part of my journey as a young independent designer.  I would love for you to follow and support me on my adventure of growing my small business. I also LOVE to see where my creations find homes, so please do tag @BijouCreates in your posts and stories!",https://www.bijoucreates.co.uk/product-page/print-face-masks,https://i.etsystatic.com/22032131/r/il/3fe474/3101825391/il_fullxfull.3101825391_1j6q.jpg,https://i.etsystatic.com/22032131/r/il/7ee28f/3101811203/il_fullxfull.3101811203_dlwe.jpg,https://i.etsystatic.com/22032131/r/il/607eb9/3054091346/il_fullxfull.3054091346_ig5s.jpg,https://i.etsystatic.com/22032131/r/il/ab3f4d/3101811501/il_fullxfull.3101811501_42wn.jpg,https://i.etsystatic.com/22032131/r/il/0bca23/3101811575/il_fullxfull.3101811575_coqu.jpg,https://i.etsystatic.com/22032131/r/il/062932/3054081142/il_fullxfull.3054081142_b8rq.jpg,https://i.etsystatic.com/22032131/r/il/fd07b1/3054081398/il_fullxfull.3054081398_b8tt.jpg,https://i.etsystatic.com/22032131/r/il/865e53/3101839279/il_fullxfull.3101839279_5i0j.jpg,,,6,In Stock,New,,,,,,,,,,,"<p>These Masks are loving hand made from authentic print&nbsp;fabrics.&nbsp;</p>

<p>To get best use of these mask please hand wash regularly&nbsp;in luke warm soapy&nbsp;water, to remove bacteria&nbsp;and dirt from constant daily&nbsp;use x</p>
",,Design Option ,Design Option 1;Design Option 2;Duo Pack
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duo Pack
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duo Pack
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duo Pack
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duo Pack
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Design Option 1
